1997-03-19 00:00:00,19
1996-04-02 00:00:00,20
1997-05-24 00:00:00,18
1994-04-29 00:00:00,21
1998-07-03 00:00:00,17
1998-03-31 00:00:00,18
1998-10-14 00:00:00,17
1997-07-25 00:00:00,18
1997-06-15 00:00:00,18
2000-06-23 00:00:00,15
2000-03-18 00:00:00,16
1999-09-22 00:00:00,16
1992-01-13 00:00:00,24
2000-10-10 00:00:00,15
1999-07-08 00:00:00,16
1999-07-12 00:00:00,16
1998-09-03 00:00:00,17
2000-10-23 00:00:00,15
1996-05-05 00:00:00,19
1995-05-25 00:00:00,20
2000-03-04 00:00:00,16
1999-07-28 00:00:00,16
1999-02-07 00:00:00,17
1997-09-10 00:00:00,18
1997-11-25 00:00:00,18
1996-01-14 00:00:00,20
1992-12-01 00:00:00,23
1984-03-02 00:00:00,32
1997-05-31 00:00:00,18
1993-05-06 00:00:00,22
1998-10-13 00:00:00,17
1996-11-09 00:00:00,19
1993-08-19 00:00:00,22
1997-11-17 00:00:00,18
1992-02-02 00:00:00,24
1980-09-14 00:00:00,35
1998-02-15 00:00:00,18
1998-07-31 00:00:00,17
1994-04-07 00:00:00,22
1998-01-03 00:00:00,18
2001-04-06 00:00:00,15
1995-09-05 00:00:00,20
1997-06-02 00:00:00,18
1999-02-16 00:00:00,17
1996-11-01 00:00:00,19
1997-10-09 00:00:00,18
2000-08-12 00:00:00,15
1999-12-06 00:00:00,16
1993-09-29 00:00:00,22
1996-02-25 00:00:00,20
1996-12-16 00:00:00,19
1999-07-18 00:00:00,16
1999-04-13 00:00:00,16
1993-03-23 00:00:00,23
1998-01-28 00:00:00,18
1995-11-10 00:00:00,20
1993-02-15 00:00:00,23
1998-06-06 00:00:00,17
1995-07-24 00:00:00,20
1997-09-05 00:00:00,18
1996-10-20 00:00:00,19
2000-06-11 00:00:00,15
1996-10-28 00:00:00,19
1996-11-20 00:00:00,19
1993-11-10 00:00:00,22
1996-06-07 00:00:00,19
1996-12-02 00:00:00,19
1997-11-06 00:00:00,18
1997-01-20 00:00:00,19
2002-05-16 00:00:00,13
2000-08-28 00:00:00,15
2001-04-26 00:00:00,14
1997-10-28 00:00:00,18
1997-12-24 00:00:00,18
1997-05-21 00:00:00,18
1992-01-13 00:00:00,24
1997-10-21 00:00:00,18
2000-05-17 00:00:00,15
1993-12-02 00:00:00,22
2001-01-05 00:00:00,15
1999-02-24 00:00:00,17
1995-02-15 00:00:00,21
1996-03-05 00:00:00,20
1993-08-13 00:00:00,22
1988-01-17 00:00:00,28
2001-12-31 00:00:00,14
1989-03-23 00:00:00,27
2001-09-28 00:00:00,14
1998-04-02 00:00:00,18
1999-07-25 00:00:00,16
1995-08-18 00:00:00,20
1999-04-29 00:00:00,16
2000-01-17 00:00:00,16
1993-02-15 00:00:00,23
1983-03-31 00:00:00,33
1993-03-30 00:00:00,23
1994-01-11 00:00:00,22
1995-05-17 00:00:00,20
1994-04-05 00:00:00,22
1994-02-19 00:00:00,22
1994-01-31 00:00:00,22
1993-09-21 00:00:00,22
1997-04-28 00:00:00,18
1993-02-20 00:00:00,23
1997-09-26 00:00:00,18
1992-08-29 00:00:00,23
1997-07-15 00:00:00,18
1993-07-04 00:00:00,22
2000-01-25 00:00:00,16
1995-09-24 00:00:00,20
1996-05-14 00:00:00,19
1990-01-19 00:00:00,26
1997-02-10 00:00:00,19
2001-06-23 00:00:00,14
1995-05-04 00:00:00,20
1999-09-29 00:00:00,16
1947-01-16 00:00:00,69
1997-01-03 00:00:00,19
1999-04-19 00:00:00,16
1999-06-11 00:00:00,16
1997-10-20 00:00:00,18
1995-01-24 00:00:00,21
2000-01-09 00:00:00,16
1994-05-27 00:00:00,21
1978-04-19 00:00:00,37
1999-09-15 00:00:00,16
1997-01-08 00:00:00,19
2000-03-29 00:00:00,16
1996-01-21 00:00:00,20
1988-03-21 00:00:00,28
1999-03-10 00:00:00,17
1997-06-26 00:00:00,18
1993-11-25 00:00:00,22
1995-09-09 00:00:00,20
1998-03-10 00:00:00,18
1999-01-05 00:00:00,17
1999-11-09 00:00:00,16
1999-04-29 00:00:00,16
1995-01-18 00:00:00,21
1999-11-24 00:00:00,16
1988-11-15 00:00:00,27
1999-04-01 00:00:00,17
1993-12-25 00:00:00,22
1997-11-14 00:00:00,18
1999-06-30 00:00:00,16
2000-10-23 00:00:00,15
1998-09-10 00:00:00,17
1997-08-18 00:00:00,18
2000-12-29 00:00:00,15
2002-05-04 00:00:00,13
1995-07-02 00:00:00,20
1998-08-18 00:00:00,17
1999-03-06 00:00:00,17
2000-01-28 00:00:00,16
2001-07-28 00:00:00,14
1997-11-28 00:00:00,18
1994-10-31 00:00:00,21
2000-02-12 00:00:00,16
2002-05-08 00:00:00,13
1998-07-04 00:00:00,17
1995-09-05 00:00:00,20
1999-12-30 00:00:00,16
2001-11-06 00:00:00,14
1999-06-05 00:00:00,16
1995-09-15 00:00:00,20
2000-08-07 00:00:00,15
1995-04-01 00:00:00,21
1995-04-06 00:00:00,21
1999-09-29 00:00:00,16
1993-11-17 00:00:00,22
2001-06-16 00:00:00,14
1998-11-22 00:00:00,17
1998-08-09 00:00:00,17
1997-11-21 00:00:00,18
1999-10-21 00:00:00,16
1999-06-10 00:00:00,16
2001-05-18 00:00:00,14
1991-10-04 00:00:00,24
1997-12-16 00:00:00,18
1999-09-28 00:00:00,16
1984-09-07 00:00:00,31
2000-05-14 00:00:00,15
2000-03-17 00:00:00,16
1999-09-01 00:00:00,16
1995-08-05 00:00:00,20
1997-03-13 00:00:00,19
2003-04-17 00:00:00,12
1993-08-08 00:00:00,22
2001-03-02 00:00:00,15
1998-02-02 00:00:00,18
1991-11-09 00:00:00,24
1993-09-22 00:00:00,22
1996-07-30 00:00:00,19
1997-05-08 00:00:00,18
1967-07-28 00:00:00,48
2002-01-05 00:00:00,14
1990-03-24 00:00:00,26
1997-12-26 00:00:00,18
2002-04-18 00:00:00,13
1994-07-28 00:00:00,21
1995-10-10 00:00:00,20
1992-04-06 00:00:00,24
1999-12-20 00:00:00,16
1993-09-14 00:00:00,22
1996-12-25 00:00:00,19
1998-10-19 00:00:00,17
2002-10-31 00:00:00,13
1991-09-07 00:00:00,24
2001-11-03 00:00:00,14
2001-08-12 00:00:00,14
1994-04-13 00:00:00,21
2001-02-26 00:00:00,15
1994-11-17 00:00:00,21
2000-11-08 00:00:00,15
1992-12-09 00:00:00,23
1999-02-22 00:00:00,17
1997-03-31 00:00:00,19
1999-04-30 00:00:00,16
1986-10-07 00:00:00,29
2000-02-11 00:00:00,16
2000-02-13 00:00:00,16
2003-06-11 00:00:00,12
1998-01-09 00:00:00,18
1997-10-29 00:00:00,18
1999-03-24 00:00:00,17
1995-10-16 00:00:00,20
1994-06-30 00:00:00,21
1989-05-12 00:00:00,26
1995-07-19 00:00:00,20
1998-12-17 00:00:00,17
1995-06-06 00:00:00,20
1996-12-06 00:00:00,19
2000-03-17 00:00:00,16
1995-06-26 00:00:00,20
2000-03-24 00:00:00,16
1997-09-19 00:00:00,18
1998-05-05 00:00:00,17
1991-12-07 00:00:00,24
1994-05-01 00:00:00,21
2001-11-21 00:00:00,14
1987-07-11 00:00:00,28
1999-03-24 00:00:00,17
1990-07-02 00:00:00,25
2000-08-04 00:00:00,15
2000-07-07 00:00:00,15
2000-01-16 00:00:00,16
1992-03-03 00:00:00,24
1995-03-17 00:00:00,21
1998-01-29 00:00:00,18
1998-10-23 00:00:00,17
1991-06-15 00:00:00,24
1996-09-09 00:00:00,19
2000-08-19 00:00:00,15
1991-09-23 00:00:00,24
1995-12-04 00:00:00,20
1996-08-04 00:00:00,19
1996-08-20 00:00:00,19
1993-01-05 00:00:00,23
1999-09-09 00:00:00,16
1996-10-10 00:00:00,19
1997-07-12 00:00:00,18
2000-11-04 00:00:00,15
1996-01-12 00:00:00,20
1993-02-01 00:00:00,23
1997-02-19 00:00:00,19
1997-04-07 00:00:00,19
1997-10-04 00:00:00,18
